dimension,segment,stage,stage_rank,segment_users,segment_reached,segment_rate,rest_rate,diff_pp,z_score,p_value,meets_min_users,q_value,significant_fdr_05,direction,metric
medium,cpc,anonymous_visit,1,16655,16655,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
medium,cpc,identified_visit,2,16655,6635,0.398378865205644,0.2500049035953161,0.1483739616103279,36.76798525099867,5.999406928892975e-296,True,8.30687113231335e-295,True,higher,funnel_stage_reach
medium,cpc,search_started,3,16655,6589,0.3956169318522966,0.24771002098738795,0.14790691086490868,36.74534847122435,1.3795302544817938e-295,True,1.7736817557623063e-294,True,higher,funnel_stage_reach
medium,cpc,car_clicked,4,16655,4316,0.2591413989792855,0.21732734440892063,0.041814054570364884,11.173489464464913,5.497775513501409e-29,True,2.6745934930547395e-28,True,higher,funnel_stage_reach
medium,cpc,booking_started,5,16655,1306,0.0784148904232963,0.16434890061393012,-0.08593401019063382,-27.48892117670832,2.3817565636757093e-166,True,1.786317422756782e-165,True,lower,funnel_stage_reach
medium,cpc,insurance_viewed,6,16655,1306,0.0784148904232963,0.16434890061393012,-0.08593401019063382,-27.48892117670832,2.3817565636757093e-166,True,1.786317422756782e-165,True,lower,funnel_stage_reach
medium,cpc,insurance_selected,7,16655,1306,0.0784148904232963,0.16434890061393012,-0.08593401019063382,-27.48892117670832,2.3817565636757093e-166,True,1.786317422756782e-165,True,lower,funnel_stage_reach
medium,cpc,checkout_started,8,16655,1306,0.0784148904232963,0.16434890061393012,-0.08593401019063382,-27.48892117670832,2.3817565636757093e-166,True,1.786317422756782e-165,True,lower,funnel_stage_reach
medium,cpc,payment_attempted,9,16655,471,0.02827979585709997,0.052331169213267165,-0.024051373356167194,-12.809970284358599,1.4418977058774365e-37,True,7.864896577513289e-37,True,lower,funnel_stage_reach
medium,cpc,payment_completed,10,16655,402,0.024136895827078956,0.05023243041798246,-0.026095534590903507,-14.286062459159922,2.6730150798045582e-46,True,1.503570982390064e-45,True,lower,funnel_stage_reach
medium,crm,anonymous_visit,1,6,6,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
medium,crm,identified_visit,2,6,2,0.3333333333333333,0.2865359593092027,0.04679737402413059,0.2535130687798969,0.799871763521754,False,0.9410256041432401,False,higher,funnel_stage_reach
medium,crm,search_started,3,6,2,0.3333333333333333,0.2841258575822096,0.04920747575112372,0.2672463110936643,0.7892795212681825,False,0.9346731172912687,False,higher,funnel_stage_reach
medium,crm,car_clicked,4,6,2,0.3333333333333333,0.22761414714927844,0.10571918618405488,0.6175712668756581,0.5368579898464446,False,0.7292840852004171,False,higher,funnel_stage_reach
medium,crm,booking_started,5,6,2,0.3333333333333333,0.14317187130352496,0.19016146202980835,1.3297862959620554,0.18358869239208742,False,0.3175711079904215,False,higher,funnel_stage_reach
medium,crm,insurance_viewed,6,6,2,0.3333333333333333,0.14317187130352496,0.19016146202980835,1.3297862959620554,0.18358869239208742,False,0.3175711079904215,False,higher,funnel_stage_reach
medium,crm,insurance_selected,7,6,2,0.3333333333333333,0.14317187130352496,0.19016146202980835,1.3297862959620554,0.18358869239208742,False,0.3175711079904215,False,higher,funnel_stage_reach
medium,crm,checkout_started,8,6,2,0.3333333333333333,0.14317187130352496,0.19016146202980835,1.3297862959620554,0.18358869239208742,False,0.3175711079904215,False,higher,funnel_stage_reach
medium,crm,payment_attempted,9,6,2,0.3333333333333333,0.04638336881949373,0.2869499645138396,3.3410359288717864,0.0008346642117327051,False,0.0021462794015983844,True,higher,funnel_stage_reach
medium,crm,payment_completed,10,6,2,0.3333333333333333,0.04378105039034776,0.2895522829429856,3.4652938524570995,0.0005296524112120345,False,0.0013817019422922641,True,higher,funnel_stage_reach
medium,demandgen,anonymous_visit,1,12379,12379,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
medium,demandgen,identified_visit,2,12379,378,0.030535584457549076,0.3438896831285401,-0.31335409867099107,-69.69583088647848,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,search_started,3,12379,376,0.030374020518620246,0.34097613058506304,-0.3106021100664428,-69.25921830215661,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,car_clicked,4,12379,254,0.020518620243961547,0.274018711884037,-0.2535000916400754,-60.800050905977734,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,booking_started,5,12379,2,0.00016156393892883107,0.17522937440055014,-0.17506781046162131,-50.26413315172246,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,insurance_viewed,6,12379,2,0.00016156393892883107,0.17522937440055014,-0.17506781046162131,-50.26413315172246,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,insurance_selected,7,12379,2,0.00016156393892883107,0.17522937440055014,-0.17506781046162131,-50.26413315172246,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,checkout_started,8,12379,2,0.00016156393892883107,0.17522937440055014,-0.17506781046162131,-50.26413315172246,0.0,True,0.0,True,lower,funnel_stage_reach
medium,demandgen,payment_attempted,9,12379,0,0.0,0.05680522629797861,-0.05680522629797861,-27.155375757787706,2.1877002711900593e-162,True,1.5145617262085026e-161,True,lower,funnel_stage_reach
medium,demandgen,payment_completed,10,12379,0,0.0,0.05362022475976764,-0.05362022475976764,-26.347187159945996,5.527829957565364e-153,True,3.685219971710243e-152,True,lower,funnel_stage_reach
medium,link,anonymous_visit,1,38,38,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
medium,link,identified_visit,2,38,4,0.10526315789473684,0.28664201183431953,-0.1813788539395827,-2.472173392270064,0.013429436296343605,False,0.02894111247281406,True,lower,funnel_stage_reach
medium,link,search_started,3,38,4,0.10526315789473684,0.28423076923076923,-0.1789676113360324,-2.445504574514756,0.014464961358424214,False,0.02925497802827369,True,lower,funnel_stage_reach
medium,link,car_clicked,4,38,4,0.10526315789473684,0.2276923076923077,-0.12242914979757086,-1.7994157186685753,0.07195294495910008,False,0.1392637644369679,False,lower,funnel_stage_reach
medium,link,booking_started,5,38,2,0.05263157894736842,0.1432396449704142,-0.09060806602304577,-1.594188279551027,0.11089387083622754,False,0.20162521970223188,False,lower,funnel_stage_reach
medium,link,insurance_viewed,6,38,2,0.05263157894736842,0.1432396449704142,-0.09060806602304577,-1.594188279551027,0.11089387083622754,False,0.20162521970223188,False,lower,funnel_stage_reach
medium,link,insurance_selected,7,38,2,0.05263157894736842,0.1432396449704142,-0.09060806602304577,-1.594188279551027,0.11089387083622754,False,0.20162521970223188,False,lower,funnel_stage_reach
medium,link,checkout_started,8,38,2,0.05263157894736842,0.1432396449704142,-0.09060806602304577,-1.594188279551027,0.11089387083622754,False,0.20162521970223188,False,lower,funnel_stage_reach
medium,link,payment_attempted,9,38,1,0.02631578947368421,0.04642011834319527,-0.020104328869511058,-0.5889493629417838,0.5558952425544433,False,0.7292840852004171,False,lower,funnel_stage_reach
medium,link,payment_completed,10,38,1,0.02631578947368421,0.04381656804733728,-0.01750077857365307,-0.5269675230566687,0.5982161418143902,False,0.7691350394756445,False,lower,funnel_stage_reach
medium,marketing,anonymous_visit,1,22,22,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
medium,marketing,identified_visit,2,22,15,0.6818181818181818,0.28641150023663037,0.3954066815815514,4.101164694039276,4.110758448912089e-05,False,0.00012981342470248702,True,higher,funnel_stage_reach
medium,marketing,search_started,3,22,15,0.6818181818181818,0.2840008282063417,0.39781735361184006,4.136649206900486,3.5241423231153e-05,False,0.00011533556693831892,True,higher,funnel_stage_reach
medium,marketing,car_clicked,4,22,4,0.18181818181818182,0.2276384287742546,-0.045820246956072785,-0.5124777725841004,0.6083166726704232,False,0.7765744757494765,False,lower,funnel_stage_reach
medium,marketing,booking_started,5,22,1,0.045454545454545456,0.143220539517274,-0.09776599406272855,-1.3089754560897213,0.1905426647942529,False,0.3175711079904215,False,lower,funnel_stage_reach
medium,marketing,insurance_viewed,6,22,1,0.045454545454545456,0.143220539517274,-0.09776599406272855,-1.3089754560897213,0.1905426647942529,False,0.3175711079904215,False,lower,funnel_stage_reach
medium,marketing,insurance_selected,7,22,1,0.045454545454545456,0.143220539517274,-0.09776599406272855,-1.3089754560897213,0.1905426647942529,False,0.3175711079904215,False,lower,funnel_stage_reach
medium,marketing,checkout_started,8,22,1,0.045454545454545456,0.143220539517274,-0.09776599406272855,-1.3089754560897213,0.1905426647942529,False,0.3175711079904215,False,lower,funnel_stage_reach
medium,marketing,payment_attempted,9,22,1,0.045454545454545456,0.04640913393279697,-0.000954588478251514,-0.02128018976606348,0.9830221465378927,False,1.0,False,lower,funnel_stage_reach
medium,marketing,payment_completed,10,22,1,0.045454545454545456,0.04380619971604354,0.0016483457385019148,0.0377698901744127,0.9698711513950337,False,1.0,False,higher,funnel_stage_reach
medium,paid,anonymous_visit,1,2699,2699,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
medium,paid,identified_visit,2,2699,46,0.017043349388662466,0.297740956898012,-0.2806976075093495,-31.602401015673884,3.422040944071637e-219,True,3.2419335259626034e-218,True,lower,funnel_stage_reach
medium,paid,search_started,3,2699,46,0.017043349388662466,0.2952309090069142,-0.2781875596182517,-31.399362948324235,2.0643029756746414e-216,True,1.8578726781071773e-215,True,lower,funnel_stage_reach
medium,paid,car_clicked,4,2699,31,0.01148573545757688,0.23660666163630484,-0.22512092617872795,-27.33075553081883,1.8289060864472633e-164,True,1.3168123822420296e-163,True,lower,funnel_stage_reach
medium,paid,booking_started,5,2699,6,0.002223045572434235,0.14904756771739633,-0.14682452214496208,-21.33833069984267,5.0049888573074876e-101,True,2.9061225623075737e-100,True,lower,funnel_stage_reach
medium,paid,insurance_viewed,6,2699,6,0.002223045572434235,0.14904756771739633,-0.14682452214496208,-21.33833069984267,5.0049888573074876e-101,True,2.9061225623075737e-100,True,lower,funnel_stage_reach
medium,paid,insurance_selected,7,2699,6,0.002223045572434235,0.14904756771739633,-0.14682452214496208,-21.33833069984267,5.0049888573074876e-101,True,2.9061225623075737e-100,True,lower,funnel_stage_reach
medium,paid,checkout_started,8,2699,6,0.002223045572434235,0.14904756771739633,-0.14682452214496208,-21.33833069984267,5.0049888573074876e-101,True,2.9061225623075737e-100,True,lower,funnel_stage_reach
medium,paid,payment_attempted,9,2699,2,0.0007410151908114116,0.04830687260352023,-0.047565857412708815,-11.50993312814534,1.1756953209179325e-30,True,6.2242693460361136e-30,True,lower,funnel_stage_reach
medium,paid,payment_completed,10,2699,1,0.0003705075954057058,0.045612035910623815,-0.04524152831521811,-11.252598995244675,2.248667314468472e-29,True,1.156457476012357e-28,True,lower,funnel_stage_reach
medium,referral,anonymous_visit,1,71,71,1.0,1.0,0.0,0.0,1.0,True,1.0,False,lower,funnel_stage_reach
medium,referral,identified_visit,2,71,25,0.352112676056338,0.2864712063581334,0.06564146969820461,1.2226493378738719,0.2214621696756249,True,0.3527715977133848,False,higher,funnel_stage_reach
medium,referral,search_started,3,71,25,0.352112676056338,0.2840587860938032,0.06805388996253481,1.2708033141740833,0.2037986294187011,True,0.330484263922218,False,higher,funnel_stage_reach
medium,referral,car_clicked,4,71,17,0.23943661971830985,0.22761111193334024,0.011825507784969602,0.23751870733732075,0.8122544080254189,True,0.9493882691206196,False,higher,funnel_stage_reach
medium,referral,booking_started,5,71,8,0.11267605633802817,0.14322080305474566,-0.03054474671671749,-0.7344134564201005,0.46269678799649305,True,0.6557907231446358,False,lower,funnel_stage_reach
medium,referral,insurance_viewed,6,71,8,0.11267605633802817,0.14322080305474566,-0.03054474671671749,-0.7344134564201005,0.46269678799649305,True,0.6557907231446358,False,lower,funnel_stage_reach
medium,referral,insurance_selected,7,71,8,0.11267605633802817,0.14322080305474566,-0.03054474671671749,-0.7344134564201005,0.46269678799649305,True,0.6557907231446358,False,lower,funnel_stage_reach
medium,referral,checkout_started,8,71,8,0.11267605633802817,0.14322080305474566,-0.03054474671671749,-0.7344134564201005,0.46269678799649305,True,0.6557907231446358,False,lower,funnel_stage_reach
medium,referral,payment_attempted,9,71,7,0.09859154929577464,0.046353989373510734,0.05223755992226391,2.091233874445843,0.03650710414385113,True,0.07142694289014352,False,higher,funnel_stage_reach
medium,referral,payment_completed,10,71,7,0.09859154929577464,0.04374916749300694,0.0548423818027677,2.2567015895020197,0.02402672746898924,True,0.04805345493797848,True,higher,funnel_stage_reach
medium,retargeting,anonymous_visit,1,7,7,1.0,1.0,0.0,0.0,1.0,False,1.0,False,lower,funnel_stage_reach
medium,retargeting,identified_visit,2,7,4,0.5714285714285714,0.28651062382635184,0.28491794760221956,1.6671276706592797,0.09548902105911808,False,0.18092656621727635,False,higher,funnel_stage_reach
medium,retargeting,search_started,3,7,4,0.5714285714285714,0.28410048646330827,0.28732808496526313,1.6855005339165343,0.09189204189132409,False,0.17596348447274826,False,higher,funnel_stage_reach
medium,retargeting,car_clicked,4,7,4,0.5714285714285714,0.2275879404415135,0.34384063098705786,2.1695049716420938,0.030044367323942375,False,0.05942841888252338,False,higher,funnel_stage_reach
medium,retargeting,booking_started,5,7,4,0.5714285714285714,0.14314441602223832,0.4282841554063331,3.234905044111021,0.0012168319152262175,False,0.002881970325535778,True,higher,funnel_stage_reach
medium,retargeting,insurance_viewed,6,7,4,0.5714285714285714,0.14314441602223832,0.4282841554063331,3.234905044111021,0.0012168319152262175,False,0.002881970325535778,True,higher,funnel_stage_reach
medium,retargeting,insurance_selected,7,7,4,0.5714285714285714,0.14314441602223832,0.4282841554063331,3.234905044111021,0.0012168319152262175,False,0.002881970325535778,True,higher,funnel_stage_reach
