car_id,car_model,car_type,reservations,revenue,avg_amount,active_months,first3_revenue,recent3_revenue,latest_revenue,first3_reservations,recent3_reservations,revenue_trend,reservation_trend,revenue_share,revenue_rank_pct,reservation_rank_pct,avg_amount_rank_pct,score,recommendation
1905,22년 EV6(전기),EV,393,56082510.0,142703.58778625954,7,8095490.0,7531533.333333333,9066655.0,70.0,44.0,-0.06966306754336883,-0.37142857142857144,0.022760471651514465,0.029197080291970802,0.029197080291970802,0.6642335766423357,0.80617237937705,확대 검토
2105,25년 카니발 하이브리드 9인승(휘),RV,208,53047540.0,255036.25,7,8624753.333333334,7071903.333333333,8277330.0,33.666666666666664,28.666666666666668,-0.18004572884403275,-0.14851485148514842,0.021528762360182873,0.043795620437956206,0.17883211678832117,0.1386861313868613,0.8037107555827501,유지
2106,25년 레이(휘),URBAN,610,49085360.0,80467.80327868853,7,5985873.333333333,7293205.0,5830270.0,92.0,79.33333333333333,0.21840282843717604,-0.1376811594202899,0.019920755058651655,0.072992700729927,0.0072992700729927005,0.9416058394160584,0.7930081660553965,확대 검토
2099,25년 EV3(전기),EV,226,37540210.0,166107.1238938053,7,4836658.333333333,6267785.0,7487500.0,35.0,32.0,0.2958916193859742,-0.08571428571428572,0.015235282541685453,0.12408759124087591,0.15693430656934307,0.5182481751824818,0.7826913517196192,확대 검토
1968,24년 벤츠 CLE 컨버터블(휘),IMPORTED,139,34562720.0,248652.6618705036,7,3903363.3333333335,5556063.333333333,7114540.0,20.666666666666668,18.0,0.4234040899771051,-0.12903225806451618,0.014026900877996223,0.17518248175182483,0.2773722627737226,0.145985401459854,0.7795666863699733,확대 검토
1960,24년 카니발 하이리무진 9인승(경유),RV,120,35047410.0,292061.75,7,4476385.0,6250218.333333333,10440505.0,18.333333333333332,18.0,0.3962646942417449,-0.01818181818181812,0.014223606999116204,0.1678832116788321,0.30656934306569344,0.08029197080291971,0.7794074913219847,확대 검토
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,295,50913530.0,172588.2372881356,7,9080065.0,6569610.0,9617040.0,56.666666666666664,32.666666666666664,-0.27647984898786515,-0.4235294117647059,0.020662697804423005,0.06569343065693431,0.08759124087591241,0.48175182481751827,0.7727169786048631,주의
1879,20년 코나(전기),EV,343,40130575.0,116998.76093294461,7,5536230.0,5076280.0,6448170.0,55.666666666666664,36.333333333333336,-0.08308000209528867,-0.3473053892215568,0.016286553769552667,0.0948905109489051,0.0364963503649635,0.7591240875912408,0.7639547735130989,확대 검토
2286,26년 스타리아 11인승 하이브리드(휘),RV,141,41215930.0,292311.56028368796,6,6721951.666666667,4700908.333333333,1867440.0,22.666666666666668,17.333333333333332,-0.3006631754517724,-0.2352941176470589,0.016727033193696297,0.08759124087591241,0.27007299270072993,0.072992700729927,0.755700105812487,주의
2102,25년 G80 4륜(휘),LUXURY,177,36893595.0,208438.38983050847,7,5386711.666666667,5452541.666666667,7382195.0,27.666666666666668,25.0,0.012220813749390089,-0.09638554216867473,0.014972860935075048,0.145985401459854,0.20437956204379562,0.30656934306569344,0.7537768259004864,확대 검토
1937,24년 쏘나타 디엣지(휘),MIDSIZE,457,46894245.0,102613.22757111597,7,8510556.666666666,5291038.333333333,6451715.0,89.0,42.666666666666664,-0.37829703266570497,-0.5205992509363296,0.019031515064886966,0.08029197080291971,0.021897810218978103,0.8248175182481752,0.7380827054925536,주의
1943,24년 디올뉴 싼타페 4륜(7인/휘),SUV,218,37174925.0,170527.17889908256,7,6707171.666666667,4769150.0,6559260.0,43.666666666666664,22.0,-0.2889476761565916,-0.4961832061068702,0.015087035630353855,0.13138686131386862,0.1678832116788321,0.48905109489051096,0.7211052323843409,주의
2155,25년 아반떼 하이브리드(휘),COMPACT,330,37146245.0,112564.37878787878,7,6655990.0,4542238.333333333,7433525.0,72.0,30.666666666666668,-0.3175713405018137,-0.574074074074074,0.01507539616687468,0.1386861313868613,0.06569343065693431,0.7883211678832117,0.7105786323731764,주의
1952,24년 더 뉴 K5(휘),MIDSIZE,276,31188860.0,113003.11594202899,7,4590911.666666667,4500148.333333333,7413525.0,45.666666666666664,36.0,-0.019770219930899842,-0.21167883211678828,0.01265765679662079,0.1897810218978102,0.10948905109489052,0.781021897810219,0.7071470655981508,확대 검토
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,133,36284395.0,272815.0,7,6682723.333333333,3295255.0,3468340.0,25.0,12.333333333333334,-0.5068993828364384,-0.5066666666666666,0.014725623795900953,0.15328467153284672,0.2846715328467153,0.08759124087591241,0.700404952227305,주의
1886,21년 벤츠G63 AMG 지바겐(휘),SUPERCAR,29,27048715.0,932714.3103448276,6,2376660.0,6242346.666666667,5111480.0,2.6666666666666665,6.333333333333333,1.6265206915026411,1.375,0.010977424351502707,0.24817518248175183,0.7518248175182481,0.014598540145985401,0.6989051094890512,확대 검토
1948,24년 스타리아  11인승(경유),RV,113,29397030.0,260150.70796460178,7,4888030.0,4006596.6666666665,2307400.0,21.666666666666668,12.333333333333334,-0.18032486161773423,-0.4307692307692308,0.011930462241324795,0.19708029197080293,0.33941605839416056,0.12408759124087591,0.6960186087287376,유지
1956,24년 BMW 420i 컨버터블(휘),IMPORTED,81,18696455.0,230820.43209876542,7,1266485.0,3361556.6666666665,3300320.0,7.666666666666667,13.0,1.6542412003826863,0.6956521739130435,0.007587751226029574,0.3722627737226277,0.4854014598540146,0.21897810218978103,0.6892335766423359,유지
2291,26년 더 K5 하이브리드(휘),MIDSIZE,150,20448960.0,136326.4,6,2048393.3333333333,3429060.0,3411690.0,18.333333333333332,21.666666666666668,0.6740241945720061,0.18181818181818196,0.008298986161335382,0.34306569343065696,0.2518248175182482,0.6788321167883211,0.6821834413550109,유지
2297,26년 더 K5(휘),MIDSIZE,162,18113590.0,111812.28395061729,6,1560713.3333333333,3016846.6666666665,4177095.0,18.333333333333332,24.333333333333332,0.9329921787900405,0.32727272727272727,0.007351201857801227,0.39416058394160586,0.23357664233576642,0.7956204379562044,0.6779707507257194,유지
1959,24년 더 뉴 셀토스(휘),SUV,232,28321790.0,122076.68103448275,7,4903031.666666667,3840781.6666666665,3590005.0,46.333333333333336,24.0,-0.21665167027611157,-0.48201438848920863,0.01149408787900445,0.2116788321167883,0.145985401459854,0.7299270072992701,0.6735903074249435,유지
1907,22년 캐스퍼(휘),URBAN,249,21555475.0,86568.17269076305,7,2853481.6666666665,4027473.3333333335,6822905.0,42.333333333333336,35.666666666666664,0.41142428927468155,-0.15748031496063003,0.00874805313942669,0.3284671532846715,0.12408759124087591,0.8978102189781022,0.6725292902413368,유지
2111,25년 쏠라티(15인/경유),RV,50,31855345.0,637106.9,7,4469481.666666667,4837080.0,6334200.0,8.333333333333334,6.666666666666667,0.08224630074553753,-0.2,0.012928142424825725,0.18248175182481752,0.6058394160583942,0.0364963503649635,0.670998352702291,확대 검토
1944,24년 더 뉴 쏘렌토 4륜(7인/휘),SUV,175,27688145.0,158217.9714285714,7,4550428.333333333,3673631.6666666665,5479820.0,33.333333333333336,18.666666666666668,-0.1926844249460765,-0.44,0.011236930004657815,0.23357664233576642,0.2116788321167883,0.5693430656934306,0.6657680538557574,유지
1970,24년 더 뉴 K3(휘),COMPACT,280,26739090.0,95496.75,7,4327165.0,4217155.0,6920540.0,53.0,36.666666666666664,-0.025423111898899165,-0.30817610062893086,0.010851766440772603,0.27007299270072993,0.10218978102189781,0.8540145985401459,0.6649759369852926,유지
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,106,22440935.0,211706.93396226416,7,3122813.3333333335,3846016.6666666665,3368080.0,16.333333333333332,17.0,0.2315871158912262,0.04081632653061232,0.00910740736998003,0.31386861313868614,0.3613138686131387,0.29927007299270075,0.6616623612241592,유지
2123,25년 카니발리무진 7인승(휘),RV,104,27907295.0,268339.375,7,4801275.0,3086906.6666666665,1676430.0,20.666666666666668,10.333333333333334,-0.357065223994321,-0.5,0.011325869628837072,0.21897810218978103,0.3795620437956204,0.10218978102189781,0.6606438425640716,주의
1946,24년 더 뉴 K5 하이브리드(휘),MIDSIZE,291,28617525.0,98342.01030927835,7,5275255.0,2995796.6666666665,3077410.0,55.333333333333336,28.333333333333332,-0.4321039140919886,-0.4879518072289157,0.011614108685560016,0.20437956204379562,0.0948905109489051,0.8394160583941606,0.6571545720944509,주의
1971,24년 싼타페 하이브리드 4륜 (7인/휘),SUV,149,26955660.0,180910.46979865772,7,4292346.666666667,3235290.0,3299540.0,24.666666666666668,17.666666666666668,-0.2462654460963079,-0.28378378378378377,0.010939659000245574,0.25547445255474455,0.26277372262773724,0.41605839416058393,0.6531106816677416,유지
2289,26년 그랜저 GN7(휘),LUXURY,106,22021580.0,207750.75471698114,6,2722736.6666666665,3218745.0,3353990.0,15.0,14.333333333333334,0.1821727159316424,-0.044444444444444405,0.008937216742110114,0.32116788321167883,0.3613138686131387,0.31386861313868614,0.6519763956807555,유지
1969,24년 더 뉴 카니발 9인승(경유),RV,108,24269710.0,224719.53703703705,7,3769543.3333333335,3291568.3333333335,6463340.0,18.666666666666668,12.666666666666666,-0.12679917903406512,-0.3214285714285715,0.009849595648366613,0.291970802919708,0.35036496350364965,0.24087591240875914,0.6442543886659365,유지
2217,25년 팰리세이드 4륜(휘),SUV,123,26882845.0,218559.71544715448,7,5145863.333333333,3148851.6666666665,5723125.0,27.0,12.333333333333334,-0.3880809763700163,-0.5432098765432098,0.010910107831025346,0.26277372262773724,0.29927007299270075,0.2773722627737226,0.6403889826549691,주의
2255,26년 투싼(휘),SUV,183,27481570.0,150172.5136612022,7,4987268.333333333,3050776.6666666665,2147640.0,32.333333333333336,21.666666666666668,-0.3882870415701849,-0.32989690721649484,0.011153093806324116,0.24087591240875914,0.19708029197080293,0.635036496350365,0.6400034126313027,주의
2133,25년 GV70 4륜(5인/휘),SUV,114,23007400.0,201819.29824561405,7,3410710.0,3183970.0,4032140.0,17.333333333333332,16.0,-0.06647882698910197,-0.07692307692307686,0.009337300978059895,0.30656934306569344,0.3284671532846715,0.3357664233576642,0.6397024822645935,유지
1902,21년 아이오닉5(전기),EV,161,25329890.0,157328.50931677019,7,4210688.333333333,3248633.3333333335,3588080.0,31.333333333333332,17.0,-0.2284792708080586,-0.4574468085106383,0.010279858074843292,0.2773722627737226,0.24087591240875914,0.5766423357664233,0.6344513429921869,유지
1906,22년 k3(휘),COMPACT,339,27831045.0,82097.47787610619,7,5638230.0,2019985.0,3466555.0,78.66666666666667,16.0,-0.6417341967248587,-0.7966101694915254,0.011294924402536965,0.22627737226277372,0.051094890510948905,0.9124087591240876,0.62998716426912,주의
1938,23년 스타리아  9인승 4륜(경유),RV,70,18989240.0,271274.85714285716,7,2483416.6666666665,3336523.3333333335,4715540.0,9.333333333333334,11.0,0.34352135834367986,0.1785714285714285,0.00770657480743648,0.35766423357664234,0.5401459854014599,0.0948905109489051,0.6288776832796235,유지
2262,26년 레이(휘),URBAN,226,21137880.0,93530.4424778761,7,3268045.0,2763385.0,2377125.0,41.666666666666664,24.666666666666668,-0.15442259822003676,-0.4079999999999999,0.008578576788255635,0.3357664233576642,0.15693430656934307,0.8686131386861314,0.6073679591560985,유지
2104,25년 투싼 4륜(휘),SUV,150,23753145.0,158354.3,7,4730393.333333333,2768575.0,4046715.0,32.333333333333336,14.666666666666666,-0.4147262595499458,-0.5463917525773196,0.009639953408055605,0.29927007299270075,0.2518248175182482,0.5620437956204379,0.6046952572566842,주의
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,104,17015870.0,163614.13461538462,7,1942278.3333333333,2779390.0,4651250.0,16.0,14.666666666666666,0.43099469952384106,-0.08333333333333337,0.006905704234009059,0.43795620437956206,0.3795620437956204,0.5328467153284672,0.5978439954998294,유지
2282,26년 더 K8(휘),LUXURY,104,20276250.0,194963.9423076923,7,3221855.0,2776175.0,1866165.0,17.666666666666668,12.666666666666666,-0.13833024763684276,-0.2830188679245284,0.008228893701869267,0.35036496350364965,0.3795620437956204,0.38686131386861317,0.5949260993239069,유지
1918,22년 포르쉐 718박스터 컨버터블(휘),SUPERCAR,41,24298720.0,592651.7073170731,7,3895061.6666666665,3555821.6666666665,6819815.0,6.666666666666667,5.666666666666667,-0.0870948983691743,-0.15,0.009861369038726824,0.2846715328467153,0.656934306569343,0.051094890510948905,0.5938452546886301,유지
2312,26년 테슬라 모델Y RWD(전기),IMPORTED,79,18775480.0,237664.30379746837,4,0.0,5488295.0,5159245.0,0.0,22.666666666666668,,,0.007619822655647488,0.36496350364963503,0.5,0.18248175182481752,0.5925182481751825,유지
1947,24년 더뉴그랜저 하이브리드(휘),LUXURY,89,18407840.0,206829.66292134832,7,2599431.6666666665,2599220.0,3481620.0,15.333333333333334,9.333333333333334,-8.142805574802369e-05,-0.3913043478260869,0.0074706199933921285,0.38686131386861317,0.4489051094890511,0.32116788321167883,0.5815612002601186,유지
1957,24년 더 뉴 쏘렌토 하이브리드 4륜(5인/휘),SUV,115,18055350.0,157003.04347826086,7,2611265.0,2676496.6666666665,1239210.0,17.666666666666668,15.333333333333334,0.024980868148834573,-0.13207547169811323,0.007327565792493447,0.40875912408759124,0.32116788321167883,0.583941605839416,0.5798703495886062,유지
1950,24년 스타리아라운지 4륜 7인승(경유),RV,58,15135275.0,260953.0172413793,7,1855225.0,2581796.6666666665,3650870.0,8.666666666666666,8.333333333333334,0.39163533623504776,-0.038461538461538325,0.006142485376909407,0.46715328467153283,0.5620437956204379,0.11678832116788321,0.5767547744994171,유지
1924,23년 4세대 카니발 9인승(휘),RV,76,18063850.0,237682.23684210525,7,2687923.3333333335,2292620.0,1410580.0,13.333333333333334,9.333333333333334,-0.14706644658763834,-0.3,0.007331015424277721,0.40145985401459855,0.5182481751824818,0.17518248175182483,0.5575561290638639,유지
1926,23년 4세대 카니발 9인승(경유),RV,67,14219795.0,212235.74626865672,7,1894838.3333333333,2661023.3333333335,5037960.0,10.666666666666666,10.333333333333334,0.4043537575325249,-0.03124999999999989,0.005770947858572077,0.49635036496350365,0.5474452554744526,0.291970802919708,0.5510193173590919,유지
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,44,9622820.0,218700.45454545456,6,865043.3333333334,1980866.6666666667,2729090.0,4.333333333333333,8.666666666666666,1.2899045519877619,1.0,0.0039053159678057634,0.5985401459854015,0.6277372262773723,0.27007299270072993,0.5467153284671532,관찰
1951,24년 더 뉴 쏘렌토 하이브리드(7인/휘),SUV,99,17691075.0,178697.72727272726,7,2634960.0,2217366.6666666665,1954450.0,16.666666666666668,11.666666666666666,-0.15848184918683147,-0.3000000000000001,0.007179728778585627,0.4306569343065693,0.40145985401459855,0.43795620437956206,0.5461956107017548,유지
2307,26년 EV4(전기),EV,87,16822225.0,193358.908045977,4,0.0,4443963.333333333,5490180.0,0.0,22.333333333333332,,,0.006827115534377793,0.44525547445255476,0.46715328467153283,0.39416058394160586,0.5434306569343066,유지
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,25,18427985.0,737119.4,6,2665576.6666666665,2908208.3333333335,1987740.0,3.6666666666666665,4.0,0.09102408109314694,0.09090909090909095,0.007478795620720858,0.3795620437956204,0.7737226277372263,0.021897810218978103,0.5426790504450811,유지
1929,23년 머스탱컨버터블(휘),IMPORTED,56,11000795.0,196442.76785714287,7,1210893.3333333333,1896943.3333333333,1449630.0,7.0,9.0,0.5665651805278747,0.2857142857142857,0.004464552009915784,0.5401459854014599,0.5766423357664233,0.36496350364963503,0.5329338903155612,관찰
2124,25년 카니발리무진 7인승(경유),RV,79,17831780.0,225718.7341772152,7,3050731.6666666665,2111850.0,2484470.0,14.333333333333334,8.666666666666666,-0.30775622678494063,-0.3953488372093024,0.007236832359786368,0.4233576642335766,0.5,0.23357664233576642,0.5303557641828198,주의
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,83,15293805.0,184262.7108433735,7,2451893.3333333335,1996243.3333333333,2205540.0,15.333333333333334,9.333333333333334,-0.18583597981423888,-0.3913043478260869,0.006206823038881287,0.45985401459854014,0.4744525547445255,0.40875912408759124,0.5149930443543426,유지
1914,22년 니로 하이브리드(휘),SUV,89,10672665.0,119917.58426966293,7,1348970.0,1990290.0,3493500.0,15.0,12.666666666666666,0.4754145755650607,-0.15555555555555559,0.004331384047871798,0.5620437956204379,0.4489051094890511,0.7372262773722628,0.5086728444178199,관찰
1935,23년 지프 랭글러 파워탑(휘),IMPORTED,71,14511145.0,204382.32394366196,7,2070250.0,1933520.0,2073870.0,11.333333333333334,8.333333333333334,-0.06604516362758121,-0.2647058823529412,0.005889189060965992,0.48905109489051096,0.5328467153284672,0.3284671532846715,0.507264096775928,유지
1975,24년 더 뉴 투싼 4륜(휘),SUV,95,14740405.0,155162.15789473685,7,2519503.3333333335,2127285.0,2020305.0,18.0,12.0,-0.1556728773263514,-0.3333333333333333,0.005982231717773367,0.48175182481751827,0.40875912408759124,0.5985401459854015,0.5056005954790437,유지
1928,23년 투싼 하이브리드(휘),SUV,92,13249380.0,144015.0,7,1764143.3333333333,1912763.3333333333,2783235.0,16.0,9.333333333333334,0.08424485538778974,-0.41666666666666663,0.005377115572932501,0.5182481751824818,0.4233576642335766,0.6496350364963503,0.504409886998633,관찰
1976,24년 더 뉴 카니발 9인승(휘),RV,77,17890240.0,232340.77922077922,7,4017990.0,1522663.3333333333,1168580.0,16.666666666666668,6.666666666666667,-0.6210385458069002,-0.6,0.007260557709681505,0.41605839416058393,0.5109489051094891,0.2116788321167883,0.5017647585579961,주의
1882,21년 올뉴아반떼CN7(휘),COMPACT,185,15107820.0,81663.8918918919,7,3123153.3333333335,1553713.3333333333,1989720.0,43.0,15.0,-0.502517754491721,-0.6511627906976745,0.006131343066246201,0.4744525547445255,0.1897810218978102,0.927007299270073,0.49609858951433156,주의
1977,24년 코나(휘),SUV,128,13260415.0,103596.9921875,7,2098625.0,1567850.0,1409370.0,24.0,13.333333333333334,-0.2529155994996724,-0.4444444444444444,0.005381594006666555,0.5109489051094891,0.291970802919708,0.8102189781021898,0.49076683421061673,저가 고회전
1925,23년 4세대 카니발 리무진 7인승(경유),RV,51,9962300.0,195339.21568627452,7,1212843.3333333333,1698850.0,1386990.0,6.333333333333333,8.0,0.40071677298249575,0.26315789473684215,0.004043090202879338,0.583941605839416,0.5985401459854015,0.3795620437956204,0.48970671379459996,관찰
1973,24년 더 뉴 카니발리무진 7인(경유),RV,62,15932660.0,256978.38709677418,7,3194131.6666666665,1179295.0,112860.0,14.666666666666666,4.0,-0.6307932411469157,-0.7272727272727273,0.006466095334592165,0.45255474452554745,0.5547445255474452,0.13138686131386862,0.4814462233305639,주의
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,57,12663745.0,222170.9649122807,7,1784748.3333333333,1508020.0,398610.0,7.666666666666667,8.333333333333334,-0.15505173932085659,0.08695652173913047,0.005139442030581513,0.5255474452554745,0.5693430656934306,0.25547445255474455,0.48011526402411875,관찰
1875,20년 벤츠 C클래스 카브리올레(휘),IMPORTED,40,7075595.0,176889.875,7,541801.6666666666,1414790.0,1253610.0,4.333333333333333,7.0,1.6112691913707662,0.6153846153846155,0.002871552635841325,0.708029197080292,0.6751824817518248,0.44525547445255476,0.46806569343065696,관찰
1915,22년 모닝(휘),URBAN,167,10969855.0,65687.75449101797,7,1966303.3333333333,1210791.6666666667,1401260.0,37.0,13.666666666666666,-0.3842294593407934,-0.6306306306306307,0.004451995350221026,0.5474452554744526,0.21897810218978103,0.9927007299270073,0.4612120905622711,저가 고회전
1899,21/22년 트레일블레이저(휘),SUV,90,10748290.0,119425.44444444444,7,1627975.0,1507951.6666666667,1310190.0,17.333333333333332,10.0,-0.07372553837333697,-0.423076923076923,0.004362075624776003,0.5547445255474452,0.4343065693430657,0.7445255474452555,0.4599632125860241,관찰
1974,24년 쏘나타 디엣지 하이브리드(휘),MIDSIZE,88,11759415.0,133629.7159090909,7,1987176.6666666667,1588236.6666666667,2567450.0,17.666666666666668,9.0,-0.20075718817149288,-0.4905660377358491,0.004772429617467084,0.5328467153284672,0.45985401459854014,0.708029197080292,0.4543768359273763,관찰
1896,21년 K3(휘),COMPACT,113,9150860.0,80981.06194690266,7,1171991.6666666667,1015770.0,626310.0,18.333333333333332,10.666666666666666,-0.1332958852096503,-0.41818181818181815,0.003713776177581525,0.6131386861313869,0.33941605839416056,0.9343065693430657,0.4324733311870642,저가 고회전
1934,24년 BMW 미니 컨버터블(휘),IMPORTED,55,7920425.0,144007.72727272726,7,1011183.3333333334,1241573.3333333333,1450530.0,8.0,6.666666666666667,0.22784196733200363,-0.16666666666666663,0.0032144176264658347,0.656934306569343,0.583941605839416,0.656934306569343,0.41548492666020764,관찰
1878,20/21년 BMW Z4 로드스터(휘),IMPORTED,40,8775410.0,219385.25,7,1280796.6666666667,1268910.0,2310480.0,7.333333333333333,4.333333333333333,-0.009280682075479123,-0.4090909090909091,0.0035614039124749683,0.6423357664233577,0.6751824817518248,0.26277372262773724,0.4149478442012112,관찰
1972,24년 G80 4륜(휘),LUXURY,46,9142980.0,198760.4347826087,7,1656960.0,1228730.0,2307630.0,9.666666666666666,4.666666666666667,-0.2584431730397837,-0.5172413793103448,0.003710578165997986,0.6204379562043796,0.6204379562043796,0.34306569343065696,0.4055425440098902,관찰
1922,23년 쏠라티(15인/경유),RV,13,8918340.0,686026.1538461539,6,1337753.3333333333,1538486.6666666667,3170150.0,2.0,2.0,0.15005257571151645,0.0,0.003619410485525122,0.6277372262773723,0.916058394160584,0.029197080291970802,0.4005891991769911,관찰
2227,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,10,9558720.0,955872.0,5,963530.0,1065970.0,2102790.0,1.0,1.6666666666666667,0.10631739541062551,0.6666666666666667,0.003879301685762002,0.6058394160583942,0.948905109489051,0.0072992700729927005,0.40004779793522316,관찰
1877,20년 테슬라 모델3(전기),IMPORTED,81,10083620.0,124489.13580246913,7,1973453.3333333333,1037123.3333333334,1718910.0,17.0,6.333333333333333,-0.47446270159247067,-0.627450980392157,0.004092326594416767,0.5766423357664233,0.4854014598540146,0.7226277372262774,0.399451540059731,관찰
2254,26년 쏠라티(15인/경유),RV,22,13840540.0,629115.4545454546,6,2430351.6666666665,740280.0,656280.0,3.6666666666666665,1.6666666666666667,-0.6954021057309264,-0.5454545454545454,0.005617031375943267,0.5036496350364964,0.8284671532846716,0.043795620437956206,0.3923211032955205,관찰
1916,22년 K5(휘),MIDSIZE,119,10326660.0,86778.65546218488,7,2778180.0,380573.3333333333,651510.0,32.0,3.6666666666666665,-0.8630134356545172,-0.8854166666666666,0.004190961713105001,0.5693430656934306,0.31386861313868614,0.8905109489051095,0.389976028697322,저가 고회전
1873,20년 K5(LPG),MIDSIZE,103,9812750.0,95269.41747572816,7,2149530.0,825903.3333333334,1031500.0,23.666666666666668,8.666666666666666,-0.6157749213393935,-0.6338028169014085,0.0039823969754277854,0.5912408759124088,0.39416058394160586,0.8613138686131386,0.3876925808587614,관찰
1887,21년 G80(휘),LUXURY,39,6829245.0,175108.84615384616,7,904478.3333333334,1163830.0,2268690.0,6.666666666666667,4.666666666666667,0.2867417129947833,-0.3,0.0027715741899523912,0.7299270072992701,0.6897810218978102,0.46715328467153283,0.381046434073201,관찰
1933,23년 카니발 하이리무진 9인승(경유),RV,35,6936290.0,198179.7142857143,7,941716.6666666666,1090723.3333333333,803520.0,4.666666666666667,6.0,0.15822876661416205,0.28571428571428564,0.0028150172292874063,0.7226277372262774,0.7153284671532847,0.35036496350364965,0.37677178177090526,관찰
1889,21년 벤츠 C클래스 카브리올레(휘),IMPORTED,42,7583065.0,180549.16666666666,7,1054103.3333333333,819585.0,1268010.0,6.666666666666667,4.333333333333333,-0.2224813506582213,-0.3500000000000001,0.003077503770143161,0.6715328467153284,0.6386861313868614,0.4233576642335766,0.3735547846422071,관찰
2256,26년  스포티지(휘),SUV,52,7973955.0,153345.28846153847,7,1406596.6666666667,904225.0,381240.0,9.333333333333334,5.666666666666667,-0.3571540289919641,-0.39285714285714285,0.003236142189926093,0.6496350364963503,0.5912408759124088,0.6058394160583942,0.36355467009350434,관찰
1876,20년 올뉴k3(휘),COMPACT,94,7453140.0,79288.72340425532,7,1308256.6666666667,836308.3333333334,264590.0,17.666666666666668,10.666666666666666,-0.3607459800192113,-0.3962264150943397,0.0030247751337229467,0.6788321167883211,0.41605839416058393,0.9635036496350365,0.35808598593968477,관찰
