car_id,car_model,car_type,file_month,reservations,revenue,avg_amount
1977,24년 코나(휘),SUV,2026-01,28,2253090.0,80467.5
1977,24년 코나(휘),SUV,2026-02,23,2094595.0,91069.34782608696
1977,24년 코나(휘),SUV,2026-03,21,1948190.0,92770.95238095238
1977,24년 코나(휘),SUV,2026-04,16,2260990.0,141311.875
1977,24년 코나(휘),SUV,2026-05,15,1513540.0,100902.66666666667
1977,24년 코나(휘),SUV,2026-06,17,1780640.0,104743.5294117647
1977,24년 코나(휘),SUV,2026-07,8,1409370.0,176171.25
2227,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2026-01,2,2332500.0,1166250.0
2227,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2026-02,1,558090.0,558090.0
2227,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2026-04,2,3470220.0,1735110.0
2227,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2026-05,1,1095120.0,1095120.0
2227,25년 BMW X7 xdrive40i 하이브리드(휘),SUPERCAR,2026-07,4,2102790.0,525697.5
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-01,7,606705.0,86672.14285714286
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-02,21,3033620.0,144458.09523809524
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-03,20,2186510.0,109325.5
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-04,12,2850865.0,237572.08333333334
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-05,12,2223020.0,185251.66666666666
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-06,10,1463900.0,146390.0
2214,25년 BMW 미니 컨버터블(휘),IMPORTED,2026-07,22,4651250.0,211420.45454545456
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-01,20,3628945.0,181447.25
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-02,16,2738155.0,171134.6875
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-03,10,988580.0,98858.0
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-04,9,1949395.0,216599.44444444444
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-05,13,3028810.0,232985.38461538462
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-06,5,754380.0,150876.0
2141,25년 BMW 미니 컨트리맨 4륜(휘),IMPORTED,2026-07,10,2205540.0,220554.0
2099,25년 EV3(전기),EV,2026-01,27,3406205.0,126155.74074074074
2099,25년 EV3(전기),EV,2026-02,34,4516655.0,132842.79411764705
2099,25년 EV3(전기),EV,2026-03,44,6587115.0,149707.1590909091
2099,25년 EV3(전기),EV,2026-04,25,4226880.0,169075.2
2099,25년 EV3(전기),EV,2026-05,36,6808150.0,189115.27777777778
2099,25년 EV3(전기),EV,2026-06,31,4507705.0,145409.83870967742
2099,25년 EV3(전기),EV,2026-07,29,7487500.0,258189.6551724138
2102,25년 G80 4륜(휘),LUXURY,2026-01,40,8590400.0,214760.0
2102,25년 G80 4륜(휘),LUXURY,2026-02,12,2359935.0,196661.25
2102,25년 G80 4륜(휘),LUXURY,2026-03,31,5209800.0,168058.06451612903
2102,25년 G80 4륜(휘),LUXURY,2026-04,19,4375835.0,230307.1052631579
2102,25년 G80 4륜(휘),LUXURY,2026-05,28,4824200.0,172292.85714285713
2102,25년 G80 4륜(휘),LUXURY,2026-06,19,4151230.0,218485.7894736842
2102,25년 G80 4륜(휘),LUXURY,2026-07,28,7382195.0,263649.8214285714
2133,25년 GV70 4륜(5인/휘),SUV,2026-01,17,3747210.0,220424.11764705883
2133,25년 GV70 4륜(5인/휘),SUV,2026-02,17,3452780.0,203104.70588235295
2133,25년 GV70 4륜(5인/휘),SUV,2026-03,18,3032140.0,168452.22222222222
2133,25년 GV70 4륜(5인/휘),SUV,2026-04,14,3223360.0,230240.0
2133,25년 GV70 4륜(5인/휘),SUV,2026-05,19,3128950.0,164681.57894736843
2133,25년 GV70 4륜(5인/휘),SUV,2026-06,15,2390820.0,159388.0
2133,25년 GV70 4륜(5인/휘),SUV,2026-07,14,4032140.0,288010.0
2120,25년 GV80 4륜(7인/휘),SUV,2026-01,15,3735960.0,249064.0
2120,25년 GV80 4륜(7인/휘),SUV,2026-02,24,6433460.0,268060.8333333333
2120,25년 GV80 4륜(7인/휘),SUV,2026-03,24,3839880.0,159995.0
2120,25년 GV80 4륜(7인/휘),SUV,2026-04,24,4474165.0,186423.54166666666
2120,25년 GV80 4륜(7인/휘),SUV,2026-05,28,4858565.0,173520.17857142858
2120,25년 GV80 4륜(7인/휘),SUV,2026-06,27,5218590.0,193281.11111111112
2120,25년 GV80 4륜(7인/휘),SUV,2026-07,23,10577430.0,459888.26086956525
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-01,5,1699650.0,339930.0
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-02,9,2206290.0,245143.33333333334
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-03,9,1448305.0,160922.77777777778
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-04,9,2785440.0,309493.3333333333
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-05,7,1281040.0,183005.7142857143
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-06,16,2844410.0,177775.625
2103,25년 GV80 쿠페 4륜(5인/휘),SUV,2026-07,2,398610.0,199305.0
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-01,69,10908985.0,158101.23188405798
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-02,53,9680365.0,182648.3962264151
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-03,48,6650845.0,138559.27083333334
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-04,27,3964505.0,146833.5185185185
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-05,31,5019510.0,161919.67741935485
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-06,29,5072280.0,174906.2068965517
2117,25년 더뉴스포티지 하이브리드 4륜(휘),SUV,2026-07,38,9617040.0,253080.0
2106,25년 레이(휘),URBAN,2026-01,89,5927335.0,66599.26966292135
2106,25년 레이(휘),URBAN,2026-02,72,5434325.0,75476.73611111111
2106,25년 레이(휘),URBAN,2026-03,115,6595960.0,57356.17391304348
2106,25년 레이(휘),URBAN,2026-04,96,9248125.0,96334.63541666667
2106,25년 레이(휘),URBAN,2026-05,102,9351790.0,91684.2156862745
2106,25년 레이(휘),URBAN,2026-06,85,6697555.0,78794.76470588235
2106,25년 레이(휘),URBAN,2026-07,51,5830270.0,114319.01960784313
2111,25년 쏠라티(15인/경유),RV,2026-01,4,1786990.0,446747.5
2111,25년 쏠라티(15인/경유),RV,2026-02,9,5431120.0,603457.7777777778
2111,25년 쏠라티(15인/경유),RV,2026-03,12,6190335.0,515861.25
2111,25년 쏠라티(15인/경유),RV,2026-04,5,3935660.0,787132.0
2111,25년 쏠라티(15인/경유),RV,2026-05,7,3687390.0,526770.0
2111,25년 쏠라티(15인/경유),RV,2026-06,6,4489650.0,748275.0
2111,25년 쏠라티(15인/경유),RV,2026-07,7,6334200.0,904885.7142857143
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-01,69,6615885.0,95882.39130434782
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-02,79,7283775.0,92199.6835443038
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-03,68,6068310.0,89239.85294117648
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-04,22,3551560.0,161434.54545454544
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-05,26,3163080.0,121656.92307692308
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-06,33,3030110.0,91821.51515151515
2155,25년 아반떼 하이브리드(휘),COMPACT,2026-07,33,7433525.0,225258.33333333334
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-01,17,5409060.0,318180.0
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-02,23,5557370.0,241624.78260869565
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-03,35,9081740.0,259478.2857142857
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-04,21,6350460.0,302402.85714285716
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-05,15,3910775.0,260718.33333333334
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-06,13,2506650.0,192819.23076923078
2224,25년 카니발 리무진 하이브리드 7인(휘),RV,2026-07,9,3468340.0,385371.1111111111
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-01,26,4866825.0,187185.57692307694
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-02,29,7700910.0,265548.6206896552
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-03,46,13306525.0,289272.2826086957
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-04,21,5957570.0,283693.8095238095
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-05,31,6872270.0,221686.12903225806
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-06,26,6066110.0,233311.92307692306
2105,25년 카니발 하이브리드 9인승(휘),RV,2026-07,29,8277330.0,285425.1724137931
2124,25년 카니발리무진 7인승(경유),RV,2026-01,13,2754945.0,211918.84615384616
2124,25년 카니발리무진 7인승(경유),RV,2026-02,10,1815550.0,181555.0
2124,25년 카니발리무진 7인승(경유),RV,2026-03,20,4581700.0,229085.0
2124,25년 카니발리무진 7인승(경유),RV,2026-04,10,2344035.0,234403.5
2124,25년 카니발리무진 7인승(경유),RV,2026-05,5,1064400.0,212880.0
2124,25년 카니발리무진 7인승(경유),RV,2026-06,12,2786680.0,232223.33333333334
2124,25년 카니발리무진 7인승(경유),RV,2026-07,9,2484470.0,276052.22222222225
2123,25년 카니발리무진 7인승(휘),RV,2026-01,22,5612130.0,255096.81818181818
2123,25년 카니발리무진 7인승(휘),RV,2026-02,11,3572200.0,324745.45454545453
2123,25년 카니발리무진 7인승(휘),RV,2026-03,29,5219495.0,179982.58620689655
2123,25년 카니발리무진 7인승(휘),RV,2026-04,11,4242750.0,385704.54545454547
2123,25년 카니발리무진 7인승(휘),RV,2026-05,12,3345730.0,278810.8333333333
2123,25년 카니발리무진 7인승(휘),RV,2026-06,13,4238560.0,326043.07692307694
2123,25년 카니발리무진 7인승(휘),RV,2026-07,6,1676430.0,279405.0
2104,25년 투싼 4륜(휘),SUV,2026-01,36,5623490.0,156208.05555555556
2104,25년 투싼 4륜(휘),SUV,2026-02,31,4790740.0,154540.0
2104,25년 투싼 4륜(휘),SUV,2026-03,30,3776950.0,125898.33333333333
2104,25년 투싼 4륜(휘),SUV,2026-04,9,1256240.0,139582.22222222222
2104,25년 투싼 4륜(휘),SUV,2026-05,17,2635070.0,155004.11764705883
2104,25년 투싼 4륜(휘),SUV,2026-06,9,1623940.0,180437.77777777778
2104,25년 투싼 4륜(휘),SUV,2026-07,18,4046715.0,224817.5
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-01,46,6083355.0,132246.84782608695
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-02,39,5686635.0,145811.15384615384
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-03,36,4031640.0,111990.0
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-04,59,10241745.0,173588.89830508476
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-05,50,8236195.0,164723.9
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-06,61,8943790.0,146619.50819672132
2143,25년 투싼 하이브리드 4륜(휘),SUV,2026-07,45,10966215.0,243693.66666666666
2217,25년 팰리세이드 4륜(휘),SUV,2026-01,34,5855995.0,172235.14705882352
2217,25년 팰리세이드 4륜(휘),SUV,2026-02,31,6659230.0,214813.87096774194
2217,25년 팰리세이드 4륜(휘),SUV,2026-03,16,2922365.0,182647.8125
2217,25년 팰리세이드 4륜(휘),SUV,2026-04,5,1998700.0,399740.0
2217,25년 팰리세이드 4륜(휘),SUV,2026-05,13,2081630.0,160125.38461538462
2217,25년 팰리세이드 4륜(휘),SUV,2026-06,10,1641800.0,164180.0
2217,25년 팰리세이드 4륜(휘),SUV,2026-07,14,5723125.0,408794.64285714284
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-01,22,4915785.0,223444.77272727274
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-02,14,2940115.0,210008.2142857143
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-03,13,1512540.0,116349.23076923077
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-04,6,1534445.0,255740.83333333334
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-05,20,4536495.0,226824.75
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-06,19,3633475.0,191235.52631578947
2250,25년 팰리세이드 하이브리드 4륜 (휘),SUV,2026-07,12,3368080.0,280673.3333333333
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2026-01,4,2161110.0,540277.5
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2026-02,1,1095120.0,1095120.0
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2026-03,6,4740500.0,790083.3333333334
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2026-04,2,1706630.0,853315.0
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2026-06,9,6736885.0,748542.7777777778
2213,25년 포르쉐 카이엔 하이브리드 쿠페 4륜,SUPERCAR,2026-07,3,1987740.0,662580.0
2256,26년  스포티지(휘),SUV,2026-01,14,2188150.0,156296.42857142858
2256,26년  스포티지(휘),SUV,2026-02,6,743780.0,123963.33333333333
2256,26년  스포티지(휘),SUV,2026-03,8,1287860.0,160982.5
2256,26년  스포티지(휘),SUV,2026-04,7,1041490.0,148784.2857142857
2256,26년  스포티지(휘),SUV,2026-05,8,1570405.0,196300.625
2256,26년  스포티지(휘),SUV,2026-06,7,761030.0,108718.57142857143
2256,26년  스포티지(휘),SUV,2026-07,2,381240.0,190620.0
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-01,15,3177340.0,211822.66666666666
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-02,27,5685010.0,210555.92592592593
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-03,52,10002965.0,192364.71153846153
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-04,31,8653670.0,279150.6451612903
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-05,33,8388995.0,254211.9696969697
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-06,22,5492340.0,249651.81818181818
2252,26년 BMW 420i 컨버터블(휘),IMPORTED,2026-07,28,9632550.0,344019.64285714284
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,2026-02,8,1510460.0,188807.5
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,2026-03,5,1084670.0,216934.0
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,2026-04,5,1085090.0,217018.0
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,2026-05,13,2581740.0,198595.38461538462
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,2026-06,4,631770.0,157942.5
2293,26년 BMW 520i  M스포츠(휘),IMPORTED,2026-07,9,2729090.0,303232.22222222225
2307,26년 EV4(전기),EV,2026-04,20,3490335.0,174516.75
2307,26년 EV4(전기),EV,2026-05,22,3754420.0,170655.45454545456
2307,26년 EV4(전기),EV,2026-06,23,4087290.0,177708.26086956522
2307,26년 EV4(전기),EV,2026-07,22,5490180.0,249553.63636363635
2289,26년 그랜저 GN7(휘),LUXURY,2026-02,22,3979780.0,180899.0909090909
2289,26년 그랜저 GN7(휘),LUXURY,2026-03,23,4188430.0,182105.65217391305
2289,26년 그랜저 GN7(휘),LUXURY,2026-04,18,4197135.0,233174.16666666666
2289,26년 그랜저 GN7(휘),LUXURY,2026-05,19,3315565.0,174503.42105263157
2289,26년 그랜저 GN7(휘),LUXURY,2026-06,13,2986680.0,229744.61538461538
2289,26년 그랜저 GN7(휘),LUXURY,2026-07,11,3353990.0,304908.1818181818
2290,26년 더 K5 고급형 (휘),MIDSIZE,2026-02,44,5016435.0,114009.88636363637
2290,26년 더 K5 고급형 (휘),MIDSIZE,2026-03,71,5073805.0,71462.04225352113
2290,26년 더 K5 고급형 (휘),MIDSIZE,2026-04,55,6017215.0,109403.90909090909
2290,26년 더 K5 고급형 (휘),MIDSIZE,2026-05,49,5146735.0,105035.40816326531
2290,26년 더 K5 고급형 (휘),MIDSIZE,2026-06,39,5251810.0,134661.79487179487
2290,26년 더 K5 고급형 (휘),MIDSIZE,2026-07,45,9517180.0,211492.88888888888
2291,26년 더 K5 하이브리드(휘),MIDSIZE,2026-02,22,2762720.0,125578.18181818182
2291,26년 더 K5 하이브리드(휘),MIDSIZE,2026-03,33,3382460.0,102498.78787878787
2291,26년 더 K5 하이브리드(휘),MIDSIZE,2026-04,30,4016600.0,133886.66666666666
2291,26년 더 K5 하이브리드(휘),MIDSIZE,2026-05,24,2765620.0,115234.16666666667
2291,26년 더 K5 하이브리드(휘),MIDSIZE,2026-06,25,4109870.0,164394.8
2291,26년 더 K5 하이브리드(휘),MIDSIZE,2026-07,16,3411690.0,213230.625
2297,26년 더 K5(휘),MIDSIZE,2026-02,24,1734440.0,72268.33333333333
2297,26년 더 K5(휘),MIDSIZE,2026-03,31,2947700.0,95087.09677419355
2297,26년 더 K5(휘),MIDSIZE,2026-04,34,4380910.0,128850.29411764706
2297,26년 더 K5(휘),MIDSIZE,2026-05,34,3323465.0,97748.9705882353
2297,26년 더 K5(휘),MIDSIZE,2026-06,17,1549980.0,91175.29411764706
2297,26년 더 K5(휘),MIDSIZE,2026-07,22,4177095.0,189867.95454545456
2282,26년 더 K8(휘),LUXURY,2026-01,9,2315600.0,257288.88888888888
2282,26년 더 K8(휘),LUXURY,2026-02,21,3518200.0,167533.33333333334
2282,26년 더 K8(휘),LUXURY,2026-03,23,3831765.0,166598.47826086957
2282,26년 더 K8(휘),LUXURY,2026-04,13,2282160.0,175550.76923076922
2282,26년 더 K8(휘),LUXURY,2026-05,16,2792640.0,174540.0
2282,26년 더 K8(휘),LUXURY,2026-06,17,3669720.0,215865.88235294117
2282,26년 더 K8(휘),LUXURY,2026-07,5,1866165.0,373233.0
2262,26년 레이(휘),URBAN,2026-01,31,1987270.0,64105.48387096774
2262,26년 레이(휘),URBAN,2026-02,55,4402965.0,80053.90909090909
2262,26년 레이(휘),URBAN,2026-03,39,3413900.0,87535.89743589744
2262,26년 레이(휘),URBAN,2026-04,27,3043590.0,112725.55555555556
2262,26년 레이(휘),URBAN,2026-05,33,3744090.0,113457.27272727272
2262,26년 레이(휘),URBAN,2026-06,23,2168940.0,94301.73913043478
2262,26년 레이(휘),URBAN,2026-07,18,2377125.0,132062.5
2286,26년 스타리아 11인승 하이브리드(휘),RV,2026-02,32,10170270.0,317820.9375
2286,26년 스타리아 11인승 하이브리드(휘),RV,2026-03,36,9995585.0,277655.1388888889
2286,26년 스타리아 11인승 하이브리드(휘),RV,2026-04,21,6947350.0,330826.1904761905
2286,26년 스타리아 11인승 하이브리드(휘),RV,2026-05,23,6035350.0,262406.52173913043
2286,26년 스타리아 11인승 하이브리드(휘),RV,2026-06,25,6199935.0,247997.4
2286,26년 스타리아 11인승 하이브리드(휘),RV,2026-07,4,1867440.0,466860.0
2288,26년 스포티지 4륜(휘),SUV,2026-02,40,5803970.0,145099.25
2288,26년 스포티지 4륜(휘),SUV,2026-03,51,5121620.0,100423.92156862745
2288,26년 스포티지 4륜(휘),SUV,2026-04,39,6389605.0,163836.02564102566
2288,26년 스포티지 4륜(휘),SUV,2026-05,44,7276650.0,165378.4090909091
2288,26년 스포티지 4륜(휘),SUV,2026-06,27,2971520.0,110056.29629629629
2288,26년 스포티지 4륜(휘),SUV,2026-07,47,11130410.0,236817.2340425532
2254,26년 쏠라티(15인/경유),RV,2026-01,4,2509585.0,627396.25
2254,26년 쏠라티(15인/경유),RV,2026-02,3,2182050.0,727350.0
2254,26년 쏠라티(15인/경유),RV,2026-03,4,2599420.0,649855.0
2254,26년 쏠라티(15인/경유),RV,2026-04,6,4328645.0,721440.8333333334
2254,26년 쏠라티(15인/경유),RV,2026-06,3,1564560.0,521520.0
2254,26년 쏠라티(15인/경유),RV,2026-07,2,656280.0,328140.0
2295,26년 아반떼(휘),COMPACT,2026-02,40,3802740.0,95068.5
2295,26년 아반떼(휘),COMPACT,2026-03,61,5961820.0,97734.75409836066
2295,26년 아반떼(휘),COMPACT,2026-04,53,5353985.0,101018.58490566038
2295,26년 아반떼(휘),COMPACT,2026-05,53,5301145.0,100021.60377358491
2295,26년 아반떼(휘),COMPACT,2026-06,47,3905850.0,83103.1914893617
2295,26년 아반떼(휘),COMPACT,2026-07,71,13393450.0,188640.14084507042
2326,26년 아우디 Q4 e-tron,IMPORTED,2026-07,4,933570.0,233392.5
2257,26년 카니발리무진 7인승(휘),RV,2026-01,60,14738690.0,245644.83333333334
2257,26년 카니발리무진 7인승(휘),RV,2026-02,29,7793200.0,268731.0344827586
2257,26년 카니발리무진 7인승(휘),RV,2026-03,38,7813490.0,205618.15789473685
2257,26년 카니발리무진 7인승(휘),RV,2026-04,33,10108250.0,306310.6060606061
2257,26년 카니발리무진 7인승(휘),RV,2026-05,30,6963610.0,232120.33333333334
2257,26년 카니발리무진 7인승(휘),RV,2026-06,34,8034110.0,236297.35294117648
2257,26년 카니발리무진 7인승(휘),RV,2026-07,22,8972450.0,407838.63636363635
2312,26년 테슬라 모델Y RWD(전기),IMPORTED,2026-04,11,2310595.0,210054.0909090909
2312,26년 테슬라 모델Y RWD(전기),IMPORTED,2026-05,27,5854660.0,216839.25925925927
2312,26년 테슬라 모델Y RWD(전기),IMPORTED,2026-06,18,5450980.0,302832.22222222225
2312,26년 테슬라 모델Y RWD(전기),IMPORTED,2026-07,23,5159245.0,224315.0
2255,26년 투싼(휘),SUV,2026-01,35,5421745.0,154907.0
2255,26년 투싼(휘),SUV,2026-02,25,4577390.0,183095.6
2255,26년 투싼(휘),SUV,2026-03,37,4962670.0,134126.2162162162
2255,26년 투싼(휘),SUV,2026-04,21,3367435.0,160354.04761904763
2255,26년 투싼(휘),SUV,2026-05,28,3992230.0,142579.64285714287
2255,26년 투싼(휘),SUV,2026-06,23,3012460.0,130976.52173913043
2255,26년 투싼(휘),SUV,2026-07,14,2147640.0,153402.85714285713
2263,26년 팰리세이드4륜(휘),SUV,2026-01,37,6836740.0,184776.75675675675
2263,26년 팰리세이드4륜(휘),SUV,2026-02,45,9486810.0,210818.0
2263,26년 팰리세이드4륜(휘),SUV,2026-03,56,9629270.0,171951.25
2263,26년 팰리세이드4륜(휘),SUV,2026-04,46,9866575.0,214490.76086956522
2263,26년 팰리세이드4륜(휘),SUV,2026-05,60,10362555.0,172709.25
2263,26년 팰리세이드4륜(휘),SUV,2026-06,57,11280740.0,197907.71929824562
2263,26년 팰리세이드4륜(휘),SUV,2026-07,40,10022825.0,250570.625
